list,title,doi,documentPage
https://dblp.org/rec/conf/atal/2006coin,"Coordination, Organizations, Institutions, and Norms in Agent Systems II - AAMAS 2006 and ECAI 2006 International Workshops, COIN 2006 Hakodate, Japan, May 9, 2006 Riva del Garda, Italy, August 28, 2006. Revised Selected Papers",https://doi.org/10.1007/978-3-540-74459-7,https://doi.org/10.1007/978-3-540-74459-7
https://dblp.org/rec/conf/atal/2016coin,"Coordination, Organizations, Institutions, and Norms in Agent Systems XII - COIN 2016 International Workshops, COIN@AAMAS, Singapore, Singapore, May 9, 2016, COIN@ECAI, The Hague, The Netherlands, August 30, 2016, Revised Selected Papers",https://doi.org/10.1007/978-3-319-66595-5,https://doi.org/10.1007/978-3-319-66595-5
https://dblp.org/rec/conf/atal/AldewereldDGNRS06a,Operationalisation of Norms for Electronic Institutions.,https://doi.org/10.1007/978-3-540-74459-7_11,https://doi.org/10.1007/978-3-540-74459-7_11
https://dblp.org/rec/conf/atal/BouLR06,Towards Self-configuration in Autonomic Electronic Institutions.,https://doi.org/10.1007/978-3-540-74459-7_15,https://doi.org/10.1007/978-3-540-74459-7_15
https://dblp.org/rec/conf/atal/CauvinKSV16,Towards a Distributed Data-Sharing Economy.,https://doi.org/10.1007/978-3-319-66595-5_1,https://doi.org/10.1007/978-3-319-66595-5_1
https://dblp.org/rec/conf/atal/CliffeVP06,Specifying and Reasoning About Multiple Institutions.,https://doi.org/10.1007/978-3-540-74459-7_5,https://doi.org/10.1007/978-3-540-74459-7_5
https://dblp.org/rec/conf/atal/Cranefield06,Modelling and Monitoring Social Expectations in Multi-agent Systems.,https://doi.org/10.1007/978-3-540-74459-7_20,https://doi.org/10.1007/978-3-540-74459-7_20
https://dblp.org/rec/conf/atal/DennisSF16,"""How Did They Know?"" - Model-Checking for Analysis of Information Leakage in Social Networks.",https://doi.org/10.1007/978-3-319-66595-5_3,https://doi.org/10.1007/978-3-319-66595-5_3
https://dblp.org/rec/conf/atal/DignumD06,Coordinating Tasks in Agent Organizations - Or: Can We Ask You to Read This Paper?,https://doi.org/10.1007/978-3-540-74459-7_3,https://doi.org/10.1007/978-3-540-74459-7_3
https://dblp.org/rec/conf/atal/DimuroCGH06,Centralized Regulation of Social Exchanges Between Personality-Based Agents.,https://doi.org/10.1007/978-3-540-74459-7_22,https://doi.org/10.1007/978-3-540-74459-7_22
https://dblp.org/rec/conf/atal/FelicissimoCBL06,Informing Regulatory Dynamics in Open MASs.,https://doi.org/10.1007/978-3-540-74459-7_10,https://doi.org/10.1007/978-3-540-74459-7_10
https://dblp.org/rec/conf/atal/FrancoCS16a,An Empirical Approach for Relating Environmental Patterns with Agent Team Compositions.,https://doi.org/10.1007/978-3-319-66595-5_6,https://doi.org/10.1007/978-3-319-66595-5_6
https://dblp.org/rec/conf/atal/GaertnerCS06,Ballroom etiquette:  A Case Study for Norm-Governed Multi-Agent Systems.,https://doi.org/10.1007/978-3-540-74459-7_14,https://doi.org/10.1007/978-3-540-74459-7_14
https://dblp.org/rec/conf/atal/Garcia-CaminoRS06,Norm-Oriented Programming of Electronic Institutions: A Rule-Based Approach.,https://doi.org/10.1007/978-3-540-74459-7_12,https://doi.org/10.1007/978-3-540-74459-7_12
https://dblp.org/rec/conf/atal/GateauBK006,Controlling an Interactive Game with a Multi-agent Based Normative Organisational Model.,https://doi.org/10.1007/978-3-540-74459-7_6,https://doi.org/10.1007/978-3-540-74459-7_6
https://dblp.org/rec/conf/atal/Gomez-SebastiaD16,Modelling Patient-Centric Healthcare Using Socially Intelligent Systems: The AVICENA Experience.,https://doi.org/10.1007/978-3-319-66595-5_2,https://doi.org/10.1007/978-3-319-66595-5_2
https://dblp.org/rec/conf/atal/GrizardVSM06,A Peer-to-Peer Normative System to Achieve Social Order.,https://doi.org/10.1007/978-3-540-74459-7_18,https://doi.org/10.1007/978-3-540-74459-7_18
https://dblp.org/rec/conf/atal/GrossiAD06,"Ubi Lex, Ibi Poena : Designing Norm Enforcement in E-Institutions.",https://doi.org/10.1007/978-3-540-74459-7_7,https://doi.org/10.1007/978-3-540-74459-7_7
https://dblp.org/rec/conf/atal/GrossiDDDR06a,Structural Aspects of the Evaluation of Agent Organizations.,https://doi.org/10.1007/978-3-540-74459-7_1,https://doi.org/10.1007/978-3-540-74459-7_1
https://dblp.org/rec/conf/atal/HermosoBO06,Integrating Trust in Virtual Organisations.,https://doi.org/10.1007/978-3-540-74459-7_2,https://doi.org/10.1007/978-3-540-74459-7_2
https://dblp.org/rec/conf/atal/Hewitt06,"What Is Commitment? Physical, Organizational, and Social (Revised).",https://doi.org/10.1007/978-3-540-74459-7_19,https://doi.org/10.1007/978-3-540-74459-7_19
https://dblp.org/rec/conf/atal/HoogendoornJT06,Redesign of Organizations as a Basis for Organizational Change.,https://doi.org/10.1007/978-3-540-74459-7_4,https://doi.org/10.1007/978-3-540-74459-7_4
https://dblp.org/rec/conf/atal/KollingbaumNPS06,Norm Conflicts and Inconsistencies in Virtual Organisations.,https://doi.org/10.1007/978-3-540-74459-7_16,https://doi.org/10.1007/978-3-540-74459-7_16
https://dblp.org/rec/conf/atal/LuoMK16,Monitoring Opportunism in Multi-agent Systems.,https://doi.org/10.1007/978-3-319-66595-5_7,https://doi.org/10.1007/978-3-319-66595-5_7
https://dblp.org/rec/conf/atal/Muntaner-Perich06,Using Dynamic Electronic Institutions to Enable Digital Business Ecosystems.,https://doi.org/10.1007/978-3-540-74459-7_17,https://doi.org/10.1007/978-3-540-74459-7_17
https://dblp.org/rec/conf/atal/NoriegaVdP16,A Manifesto for Conscientious Design of Hybrid Online Social Systems.,https://doi.org/10.1007/978-3-319-66595-5_4,https://doi.org/10.1007/978-3-319-66595-5_4
https://dblp.org/rec/conf/atal/OkuyamaBC06,Spatially Distributed Normative Objects.,https://doi.org/10.1007/978-3-540-74459-7_9,https://doi.org/10.1007/978-3-540-74459-7_9
https://dblp.org/rec/conf/atal/PigmansADD16,The Role of Values.,https://doi.org/10.1007/978-3-319-66595-5_8,https://doi.org/10.1007/978-3-319-66595-5_8
https://dblp.org/rec/conf/atal/PittJD16,On the Minimal Recognition of Rights in Holonic Institutions.,https://doi.org/10.1007/978-3-319-66595-5_9,https://doi.org/10.1007/978-3-319-66595-5_9
https://dblp.org/rec/conf/atal/RodriguesL06,Cooperative Interactions: An Exchange Values Model.,https://doi.org/10.1007/978-3-540-74459-7_23,https://doi.org/10.1007/978-3-540-74459-7_23
https://dblp.org/rec/conf/atal/SinghSM16a,Communication and Shared Mental Models for Teams Performing Interdependent Tasks.,https://doi.org/10.1007/978-3-319-46882-2_10,https://doi.org/10.1007/978-3-319-46882-2_10
https://dblp.org/rec/conf/atal/VazquezL06,An Agent-Based Model for Hierarchical Organizations.,https://doi.org/10.1007/978-3-540-74459-7_13,https://doi.org/10.1007/978-3-540-74459-7_13
https://dblp.org/rec/conf/atal/VechtMNDM06,Influence-Based Autonomy Levels in Agent Decision-Making.,https://doi.org/10.1007/978-3-540-74459-7_21,https://doi.org/10.1007/978-3-540-74459-7_21
https://dblp.org/rec/conf/atal/ViganoC06,Specification and Verification of Institutions Through Status Functions.,https://doi.org/10.1007/978-3-540-74459-7_8,https://doi.org/10.1007/978-3-540-74459-7_8
https://dblp.org/rec/conf/ecai/0001023,Failure Handling in BDI Plans via Runtime Enforcement.,https://doi.org/10.3233/FAIA230336,https://doi.org/10.3233/FAIA230336
https://dblp.org/rec/conf/ecai/000120,On the Complexity of Constructive Control Under Nearly Single-Peaked Preferences.,https://doi.org/10.3233/FAIA200099,https://doi.org/10.3233/FAIA200099
https://dblp.org/rec/conf/ecai/000120a,The Impact of Linguistic Knowledge in Different Strategies to Learn Cross-Lingual Distributional Models.,https://doi.org/10.3233/FAIA200322,https://doi.org/10.3233/FAIA200322
https://dblp.org/rec/conf/ecai/0001A020,Generative Adversarial Networks for Mitigating Biases in Machine Learning Systems.,https://doi.org/10.3233/FAIA200186,https://doi.org/10.3233/FAIA200186
https://dblp.org/rec/conf/ecai/0001A24,Online Friends Partitioning Under Uncertainty.,https://doi.org/10.3233/FAIA240882,https://doi.org/10.3233/FAIA240882
https://dblp.org/rec/conf/ecai/0001CAS20,Capturing Word Order in Averaging Based Sentence Embeddings.,https://doi.org/10.3233/FAIA200328,https://doi.org/10.3233/FAIA200328
https://dblp.org/rec/conf/ecai/0001CZ23,Specializing Small Language Models Towards Complex Style Transfer via Latent Attribute Pre-Training.,https://doi.org/10.3233/FAIA230591,https://doi.org/10.3233/FAIA230591
https://dblp.org/rec/conf/ecai/0001DQWLGWLAF24,Artwork Protection Against Neural Style Transfer Using Locally Adaptive Adversarial Color Attack.,https://doi.org/10.3233/FAIA240643,https://doi.org/10.3233/FAIA240643
https://dblp.org/rec/conf/ecai/0001FK23,A Generalization of the Shortest Path Problem to Graphs with Multiple Edge-Cost Estimates.,https://doi.org/10.3233/FAIA230567,https://doi.org/10.3233/FAIA230567
https://dblp.org/rec/conf/ecai/0001FV23,Language Models as Controlled Natural Language Semantic Parsers for Knowledge Graph Question Answering.,https://doi.org/10.3233/FAIA230411,https://doi.org/10.3233/FAIA230411
https://dblp.org/rec/conf/ecai/0001G24,Recovering Implicit Physics Model Under Real-World Constraints.,https://doi.org/10.3233/FAIA240556,https://doi.org/10.3233/FAIA240556
https://dblp.org/rec/conf/ecai/0001GCG20,Step-Wise Explanations of Constraint Satisfaction Problems.,https://doi.org/10.3233/FAIA200149,https://doi.org/10.3233/FAIA200149
https://dblp.org/rec/conf/ecai/0001HHZ20,Semantics-Reinforced Networks for Question Generation.,https://doi.org/10.3233/FAIA200330,https://doi.org/10.3233/FAIA200330
https://dblp.org/rec/conf/ecai/0001HS023,Representing and Reasoning with Multi-Stakeholder Qualitative Preference Queries.,https://doi.org/10.3233/FAIA230272,https://doi.org/10.3233/FAIA230272
https://dblp.org/rec/conf/ecai/0001HS23,Efficient Algorithms for Monroe and CC Rules in Multi-Winner Elections with (Nearly) Structured Preferences.,https://doi.org/10.3233/FAIA230296,https://doi.org/10.3233/FAIA230296
https://dblp.org/rec/conf/ecai/0001IM23,Transferring Procedural Knowledge Across Commonsense Tasks.,https://doi.org/10.3233/FAIA230391,https://doi.org/10.3233/FAIA230391
https://dblp.org/rec/conf/ecai/0001KL16,You Can't Always Forget What You Want: On the Limits of Forgetting in Answer Set Programming.,https://doi.org/10.3233/978-1-61499-672-9-957,https://doi.org/10.3233/978-1-61499-672-9-957
https://dblp.org/rec/conf/ecai/0001KNGT20,Improving Document Classification with Multi-Sense Embeddings.,https://doi.org/10.3233/FAIA200324,https://doi.org/10.3233/FAIA200324
https://dblp.org/rec/conf/ecai/0001KT14,"""Distance""? Who Cares? Tailoring Merge-and-Shrink Heuristics to Detect Unsolvability.",https://doi.org/10.3233/978-1-61499-419-0-441,https://doi.org/10.3233/978-1-61499-419-0-441
https://dblp.org/rec/conf/ecai/0001L00T24,A First-Order Multi-Gradient Algorithm for Multi-Objective Bi-Level Optimization.,https://doi.org/10.3233/FAIA240793,https://doi.org/10.3233/FAIA240793
https://dblp.org/rec/conf/ecai/0001LWHWZ20,Secure Social Recommendation Based on Secret Sharing.,https://doi.org/10.3233/FAIA200132,https://doi.org/10.3233/FAIA200132
https://dblp.org/rec/conf/ecai/0001O0L23,Rethinking Temporal Information in Session-Based Recommendation: A Position-Agnostic Approach.,https://doi.org/10.3233/FAIA230592,https://doi.org/10.3233/FAIA230592
https://dblp.org/rec/conf/ecai/0001QSC23,Multi-Aspect Enhanced Convolutional Neural Networks for Knowledge Graph Completion.,https://doi.org/10.3233/FAIA230615,https://doi.org/10.3233/FAIA230615
https://dblp.org/rec/conf/ecai/0001R24,Control by Adding Players to Change or Maintain the Shapley-Shubik or the Penrose-Banzhaf Power Index in Weighted Voting Games Is Complete for NPPP.,https://doi.org/10.3233/FAIA240906,https://doi.org/10.3233/FAIA240906
https://dblp.org/rec/conf/ecai/0001RSV16,Towards Better Models of Externalities in Sponsored Search Auctions.,https://doi.org/10.3233/978-1-61499-672-9-1167,https://doi.org/10.3233/978-1-61499-672-9-1167
https://dblp.org/rec/conf/ecai/0001RT23,Complexity of Control by Adding or Deleting Edges in Graph-Restricted Weighted Voting Games.,https://doi.org/10.3233/FAIA230395,https://doi.org/10.3233/FAIA230395
https://dblp.org/rec/conf/ecai/0001S20,Necessary and Sufficient Conditions for Actual Root Causes.,https://doi.org/10.3233/FAIA200169,https://doi.org/10.3233/FAIA200169
https://dblp.org/rec/conf/ecai/0001SS24,Parameterized Algorithms for Optimal Refugee Resettlement.,https://doi.org/10.3233/FAIA240892,https://doi.org/10.3233/FAIA240892
https://dblp.org/rec/conf/ecai/0001T20,Committee Selection with Multimodal Preferences.,https://doi.org/10.3233/FAIA200084,https://doi.org/10.3233/FAIA200084
https://dblp.org/rec/conf/ecai/0001TH23,Label Aggregation with Self-Supervision Enhanced Graph Transformer.,https://doi.org/10.3233/FAIA230431,https://doi.org/10.3233/FAIA230431
https://dblp.org/rec/conf/ecai/0001VDB14,Inference in the FO(C) Modelling Language.,https://doi.org/10.3233/978-1-61499-419-0-111,https://doi.org/10.3233/978-1-61499-419-0-111
https://dblp.org/rec/conf/ecai/0001W23,Fast Pareto Optimization Using Sliding Window Selection.,https://doi.org/10.3233/FAIA230463,https://doi.org/10.3233/FAIA230463
https://dblp.org/rec/conf/ecai/0001WBM20,TREPAN Reloaded: A Knowledge-Driven Approach to Explaining Black-Box Models.,https://doi.org/10.3233/FAIA200378,https://doi.org/10.3233/FAIA200378
https://dblp.org/rec/conf/ecai/0001WSU24,Bridging the Gap: Generating a Comprehensive Biomedical Knowledge Graph Question Answering Dataset.,https://doi.org/10.3233/FAIA240615,https://doi.org/10.3233/FAIA240615
https://dblp.org/rec/conf/ecai/00020SS24,Towards the New XAI: A Hypothesis-Driven Approach to Decision Support Using Evidence.,https://doi.org/10.3233/FAIA240571,https://doi.org/10.3233/FAIA240571
https://dblp.org/rec/conf/ecai/00020W0S24,ChatZero: Zero-Shot Cross-Lingual Dialogue Generation via Pseudo-Target Language.,https://doi.org/10.3233/FAIA240950,https://doi.org/10.3233/FAIA240950
https://dblp.org/rec/conf/ecai/000220,Enriching Language Models with Semantics.,https://doi.org/10.3233/FAIA200452,https://doi.org/10.3233/FAIA200452
https://dblp.org/rec/conf/ecai/0002CD24,A Single Online Agent Can Efficiently Learn Mean Field Games.,https://doi.org/10.3233/FAIA240910,https://doi.org/10.3233/FAIA240910
https://dblp.org/rec/conf/ecai/0002CV20,Transformer-Based Argument Mining for Healthcare Applications.,https://doi.org/10.3233/FAIA200334,https://doi.org/10.3233/FAIA200334
https://dblp.org/rec/conf/ecai/0002HBL23,Verifying Belief-Based Programs via Symbolic Dynamic Programming.,https://doi.org/10.3233/FAIA230429,https://doi.org/10.3233/FAIA230429
https://dblp.org/rec/conf/ecai/0002I020,Branch Location Problems with Maximum Satisfiability.,https://doi.org/10.3233/FAIA200116,https://doi.org/10.3233/FAIA200116
https://dblp.org/rec/conf/ecai/0002KB16,Scalable Exact MAP Inference in Graphical Models.,https://doi.org/10.3233/978-1-61499-672-9-1684,https://doi.org/10.3233/978-1-61499-672-9-1684
https://dblp.org/rec/conf/ecai/0002KW0W0L24,Adversarial Attack for Explanation Robustness of Rationalization Models.,https://doi.org/10.3233/FAIA240752,https://doi.org/10.3233/FAIA240752
https://dblp.org/rec/conf/ecai/0002LCZYO024,Anatomical Consistency Distillation and Inconsistency Synthesis for Brain Tumor Segmentation with Missing Modalities.,https://doi.org/10.3233/FAIA240522,https://doi.org/10.3233/FAIA240522
https://dblp.org/rec/conf/ecai/0002NK16,Observation-Based Multi-Agent Planning with Communication.,https://doi.org/10.3233/978-1-61499-672-9-444,https://doi.org/10.3233/978-1-61499-672-9-444
https://dblp.org/rec/conf/ecai/0002NXZKS24,Generating SROI- Ontologies via Knowledge Graph Query Embedding Learning.,https://doi.org/10.3233/FAIA241002,https://doi.org/10.3233/FAIA241002
https://dblp.org/rec/conf/ecai/0002P0B23,ESSL: Enhanced Spatio-Temporal Self-Selective Learning Framework for Unsupervised Video Anomaly Detection.,https://doi.org/10.3233/FAIA230417,https://doi.org/10.3233/FAIA230417
https://dblp.org/rec/conf/ecai/0002P20,New Computational Models for the Choquet Integral.,https://doi.org/10.3233/FAIA200087,https://doi.org/10.3233/FAIA200087
https://dblp.org/rec/conf/ecai/0002RZ23,Combating Short Circuit Behavior in Natural Language Reasoning: Crossover and Mutation Operations for Enhanced Robustness.,https://doi.org/10.3233/FAIA230383,https://doi.org/10.3233/FAIA230383
https://dblp.org/rec/conf/ecai/0002SB23,Extracting and Exploiting Bounds of Numeric Variables for Optimal Linear Numeric Planning.,https://doi.org/10.3233/FAIA230409,https://doi.org/10.3233/FAIA230409
https://dblp.org/rec/conf/ecai/0002T23,Causal Discovery and Knowledge Injection for Contestable Neural Networks.,https://doi.org/10.3233/FAIA230495,https://doi.org/10.3233/FAIA230495
https://dblp.org/rec/conf/ecai/0002WX24,Domain Adaptational Steganographic Text Detection Using Few-Shot Adversary-Refinement Framework.,https://doi.org/10.3233/FAIA240698,https://doi.org/10.3233/FAIA240698
https://dblp.org/rec/conf/ecai/0002YCC24,BiLEE: Bi-Level Early Exiting for Generative Document Retrieval.,https://doi.org/10.3233/FAIA240971,https://doi.org/10.3233/FAIA240971
https://dblp.org/rec/conf/ecai/0002ZSLWWL20,Joint Extraction of Entities and Relations Based on a Novel Decomposition Strategy.,https://doi.org/10.3233/FAIA200356,https://doi.org/10.3233/FAIA200356
https://dblp.org/rec/conf/ecai/0002ZZG024,IPA-NeRF: Illusory Poisoning Attack Against Neural Radiance Fields.,https://doi.org/10.3233/FAIA240528,https://doi.org/10.3233/FAIA240528
https://dblp.org/rec/conf/ecai/00040C23,Story Ending Generation Using Commonsense Casual Reasoning and Graph Convolutional Networks.,https://doi.org/10.3233/FAIA230472,https://doi.org/10.3233/FAIA230472
https://dblp.org/rec/conf/ecai/0004ER24,Complexity and Approximation Schemes for Social Welfare Maximization in the High-Multiplicity Setting.,https://doi.org/10.3233/FAIA240881,https://doi.org/10.3233/FAIA240881
https://dblp.org/rec/conf/ecai/0004PHKR24,QFMTS: Generating Query-Focused Summaries over Multi-Table Inputs.,https://doi.org/10.3233/FAIA240951,https://doi.org/10.3233/FAIA240951
https://dblp.org/rec/conf/ecai/0004WERWO24,Match'In - Pilot Project of an Algorithm-Based Decision Support System for Individualized Recommendations of Municipalities for the Integration of Refugees.,https://doi.org/10.3233/FAIA241067,https://doi.org/10.3233/FAIA241067
https://dblp.org/rec/conf/ecai/0005EP16,Constant Time EXPected Similarity Estimation for Large-Scale Anomaly Detection.,https://doi.org/10.3233/978-1-61499-672-9-12,https://doi.org/10.3233/978-1-61499-672-9-12
https://dblp.org/rec/conf/ecai/0005MQ24,Prompt-Based Domain Incremental Learning with Modular Classification Layer.,https://doi.org/10.3233/FAIA240547,https://doi.org/10.3233/FAIA240547
https://dblp.org/rec/conf/ecai/0005S0YF24,PromptCD: Coupled and Decoupled Prompt Learning for Vision-Language Models.,https://doi.org/10.3233/FAIA240504,https://doi.org/10.3233/FAIA240504
https://dblp.org/rec/conf/ecai/0005W0ALZ0H23,Towards Legal Judgment Summarization: A Structure-Enhanced Approach.,https://doi.org/10.3233/FAIA230553,https://doi.org/10.3233/FAIA230553
https://dblp.org/rec/conf/ecai/0007PT23,Argument Attribution Explanations in Quantitative Bipolar Argumentation Frameworks.,https://doi.org/10.3233/FAIA230603,https://doi.org/10.3233/FAIA230603
https://dblp.org/rec/conf/ecai/0007WW020,On Partial Multi-Task Learning.,https://doi.org/10.3233/FAIA200216,https://doi.org/10.3233/FAIA200216
https://dblp.org/rec/conf/ecai/0009HCR20,Powering Hidden Markov Model by Neural Network Based Generative Models.,https://doi.org/10.3233/FAIA200235,https://doi.org/10.3233/FAIA200235
https://dblp.org/rec/conf/ecai/0009SFTL023,ESP: Exploiting Symmetry Prior for Multi-Agent Reinforcement Learning.,https://doi.org/10.3233/FAIA230609,https://doi.org/10.3233/FAIA230609
https://dblp.org/rec/conf/ecai/0012M023,Is Performance Fairness Achievable in Presence of Attackers Under Federated Learning?,https://doi.org/10.3233/FAIA230365,https://doi.org/10.3233/FAIA230365
https://dblp.org/rec/conf/ecai/0014D0LL24,TSFool: Crafting Highly-Imperceptible Adversarial Time Series Through Multi-Objective Attack.,https://doi.org/10.3233/FAIA240644,https://doi.org/10.3233/FAIA240644
https://dblp.org/rec/conf/ecai/0015DHXP023,Finite Sample Guarantees of Differentially Private Expectation Maximization Algorithm.,https://doi.org/10.3233/FAIA230546,https://doi.org/10.3233/FAIA230546
https://dblp.org/rec/conf/ecai/0045GHCL23,GAN-Generated Faces Detection: A Survey and New Perspectives.,https://doi.org/10.3233/FAIA230558,https://doi.org/10.3233/FAIA230558
https://dblp.org/rec/conf/ecai/0169WLZD20,Adaptive Local Neighbors for Transfer Discriminative Feature Learning.,https://doi.org/10.3233/FAIA200269,https://doi.org/10.3233/FAIA200269
https://dblp.org/rec/conf/ecai/1976,"Proceedings of the Summer Conference on Artificial Intelligence and Simulation of Behaviour, Edinburgh, UK, 12th - 14 July 1976",,
https://dblp.org/rec/conf/ecai/1978,"Proceedings of AISB/GI Conference (Proceedings of the 4th European Conference on Artificial Intelligence), Hamburg, Germany, 18-20 July 1978.",,
https://dblp.org/rec/conf/ecai/1982,"5th European Conference on Artificial Intelligence, ECAI 1982, Paris, 1982, Proceedings",,
https://dblp.org/rec/conf/ecai/1984,"Advances in Artificial Intelligence, Proceedings of the Sixth European Conference on Artificial Intelligence, ECAI-84, Pisa, Italy, September 5-7, 1984.",,
https://dblp.org/rec/conf/ecai/1986,"Advances in Artificial Intelligence II, Seventh European Conference on Artificial Intelligence, ECAI 1986, Brighton, UK, July 20-25, 1986, Proceedings.",,
https://dblp.org/rec/conf/ecai/1988,"8th European Conference on Artificial Intelligence, ECAI 1988, Munich, Germany, August 1-5, 1988, Proceedings.",,
https://dblp.org/rec/conf/ecai/1990,"9th European Conference on Artificial Intelligence, ECAI 1990, Stockholm, Sweden, 1990.",,
https://dblp.org/rec/conf/ecai/1990tms,"Truth Maintenance Systems, ECAI-90 Workshop, Stockholm, Sweden, August 6, 1990, Proceedings",https://doi.org/10.1007/BFB0037025,https://doi.org/10.1007/BFB0037025
https://dblp.org/rec/conf/ecai/1992,"10th European Conference on Artificial Intelligence, ECAI 92, Vienna, Austria, August 3-7, 1992. Proceedings.",,
https://dblp.org/rec/conf/ecai/1992w1,Foundation of Knowledge Representation and Reasoning [the book grew out of an ECAI-92 workshop],https://doi.org/10.1007/3-540-58107-3,https://doi.org/10.1007/3-540-58107-3
https://dblp.org/rec/conf/ecai/1994,"Proceedings of the Eleventh European Conference on Artificial Intelligence, Amsterdam, The Netherlands, August 8-12, 1994.",,
https://dblp.org/rec/conf/ecai/1996,"12th European Conference on Artificial Intelligence, Budapest, Hungary, August 11-16, 1996, Proceedings",,
https://dblp.org/rec/conf/ecai/1996w1,"Dialogue Processing in Spoken Language Systems, ECAI'96 Workshop, Budapest, Hungary, August 13, 1996, Revised Papers",https://doi.org/10.1007/3-540-63175-5,https://doi.org/10.1007/3-540-63175-5
https://dblp.org/rec/conf/ecai/1996w2,"Distributed Artificial Intelligence Meets Machine Learning, Learning in Multi-Agent Environments, ECAI'96 Workshop LDAIS, Budapest, Hungary, August 13, 1996, ICMAS'96 Workshop LIOME, Kyoto, Japan December 10, 1996, Selected Papers",https://doi.org/10.1007/3-540-62934-3,https://doi.org/10.1007/3-540-62934-3
https://dblp.org/rec/conf/ecai/1998,"13th European Conference on Artificial Intelligence, Brighton, UK, August 23-28 1998, Proceedings.",,
https://dblp.org/rec/conf/ecai/2000,"ECAI 2000, Proceedings of the 14th European Conference on Artificial Intelligence, Berlin, Germany, August 20-25, 2000",,
https://dblp.org/rec/conf/ecai/2000ol,"ECAI'2000 Workshop on Ontology Learning, Proceedings of the First Workshop on Ontology Learning OL'2000, Berlin, Germany, August 25, 2000. Held in conjunction with the 14th European Conference on Artificial Intelligence ECAI'2000, Berlin, Germany",,https://ceur-ws.org/Vol-31
https://dblp.org/rec/conf/ecai/2000ol,"ECAI'2000 Workshop on Ontology Learning, Proceedings of the First Workshop on Ontology Learning OL'2000, Berlin, Germany, August 25, 2000. Held in conjunction with the 14th European Conference on Artificial Intelligence ECAI'2000, Berlin, Germany",,https://nbn-resolving.org/urn:nbn:de:0074-31-9
https://dblp.org/rec/conf/ecai/2002,"Proceedings of the 15th European Conference on Artificial Intelligence, ECAI'2002, Lyon, France, July 2002",,
https://dblp.org/rec/conf/ecai/2004,"Proceedings of the 16th Eureopean Conference on Artificial Intelligence, ECAI'2004, including Prestigious Applicants of Intelligent Systems, PAIS 2004, Valencia, Spain, August 22-27, 2004",,
https://dblp.org/rec/conf/ecai/2004sw,"Proceedings of the ECAI 2004 Workshop on Application of Semantic Web Technologies to Web Communities, Valencia, Spain, August 23-27, 2004.",,https://ceur-ws.org/Vol-107
https://dblp.org/rec/conf/ecai/2004sw,"Proceedings of the ECAI 2004 Workshop on Application of Semantic Web Technologies to Web Communities, Valencia, Spain, August 23-27, 2004.",,https://nbn-resolving.org/urn:nbn:de:0074-107-8
https://dblp.org/rec/conf/ecai/2006,"ECAI 2006, 17th European Conference on Artificial Intelligence, August 29 - September 1, 2006, Riva del Garda, Italy, Including Prestigious Applications of Intelligent Systems (PAIS 2006), Proceedings",,
https://dblp.org/rec/conf/ecai/2008,"ECAI 2008 - 18th European Conference on Artificial Intelligence, Patras, Greece, July 21-25, 2008, Proceedings",,http://www.booksonline.iospress.nl/Content/View.aspx?piid=9905
https://dblp.org/rec/conf/ecai/2008pan,"Proceedings of the ECAI'08 Workshop on Uncovering Plagiarism, Authorship and Social Software Misuse, Patras, Greece, July 22, 2008",,https://ceur-ws.org/Vol-377
https://dblp.org/rec/conf/ecai/2008pan,"Proceedings of the ECAI'08 Workshop on Uncovering Plagiarism, Authorship and Social Software Misuse, Patras, Greece, July 22, 2008",,https://nbn-resolving.org/urn:nbn:de:0074-377-8
https://dblp.org/rec/conf/ecai/2008ruleapps,"Proceedings of the 2nd East European Workshop on Rule-Based Applications (RuleApps 2008) at the 18th European Conference on Artificial Intelligence, Patras, Greece, July 23, 2008",,https://ceur-ws.org/Vol-428
https://dblp.org/rec/conf/ecai/2008ruleapps,"Proceedings of the 2nd East European Workshop on Rule-Based Applications (RuleApps 2008) at the 18th European Conference on Artificial Intelligence, Patras, Greece, July 23, 2008",,https://nbn-resolving.org/urn:nbn:de:0074-428-8
https://dblp.org/rec/conf/ecai/2010,"ECAI 2010 - 19th European Conference on Artificial Intelligence, Lisbon, Portugal, August 16-20, 2010, Proceedings",,http://www.booksonline.iospress.nl/Content/View.aspx?piid=17702
https://dblp.org/rec/conf/ecai/2010k,"Knowledge Representation for Health-Care - ECAI 2010 Workshop KR4HC 2010, Lisbon, Portugal, August 17, 2010, Revised Selected Papers",https://doi.org/10.1007/978-3-642-18050-7,https://doi.org/10.1007/978-3-642-18050-7
https://dblp.org/rec/conf/ecai/2012,"ECAI 2012 - 20th European Conference on Artificial Intelligence. Including Prestigious Applications of Artificial Intelligence (PAIS-2012) System Demonstrations Track, Montpellier, France, August 27-31 , 2012",,https://ebooks.iospress.nl/volume/ecai-2012
https://dblp.org/rec/conf/ecai/2014,"ECAI 2014 - 21st European Conference on Artificial Intelligence, 18-22 August 2014, Prague, Czech Republic - Including Prestigious Applications of Intelligent Systems (PAIS 2014)",,https://ebooks.iospress.nl/volume/ecai-2014
